epoch,step,min,max,mean,std
1,1000,-0.4548327922821045,0.4015631675720215,0.0013127538841217756,0.05202760919928551
2,2000,-0.33016613125801086,0.24722617864608765,0.00017377703625243157,0.02336769923567772
3,3000,-0.14961689710617065,0.211578831076622,0.00021702579397242516,0.01271206233650446
4,4000,-0.1285606175661087,0.08640504628419876,7.030578854028136e-05,0.00627041095867753
5,5000,-0.09546547383069992,0.011330374516546726,-0.00014598372217733413,0.0025102149229496717
6,6000,-0.013893882744014263,0.026097605004906654,2.4871014829841442e-06,0.0007604980492033064
7,7000,-0.01123948022723198,0.003969074226915836,-1.914953281811904e-05,0.00040908012306317687
8,8000,-0.032656896859407425,0.0040214587934315205,-3.878565985360183e-05,0.0007306950865313411
9,9000,-0.006497188936918974,0.0032341908663511276,-2.1590065443888307e-05,0.00025357166305184364
10,10000,-0.005314979236572981,0.006193176843225956,1.2984671229787637e-05,0.00021457795810420066
